resultid,resultdate,winner1id,loser1id,winnerset1,winnerset2,winnerset3,winnerset4,winnerset5,loserset1,loserset2,loserset3,loserset4,loserset5
11703350,4/15/2018,254189,373773,7,3,6,0,0,6,6,4,0,0
11703351,4/15/2018,51790,273950,7,6,0,0,0,6,1,0,0,0
11703355,4/15/2018,28718,254189,7,6,6,0,0,6,7,2,0,0
11703356,4/15/2018,203816,373773,6,7,0,0,0,4,6,0,0,0
11703357,4/15/2018,57529,5055,6,7,0,0,0,3,6,0,0,0
11703358,4/15/2018,3679,4128,6,6,0,0,0,4,2,0,0,0
11703359,4/15/2018,3882,3739,7,6,0,0,0,6,4,0,0,0
11703360,4/15/2018,4001,3896,7,6,0,0,0,6,3,0,0,0
11703361,4/15/2018,5225,76531,4,7,6,0,0,6,6,4,0,0
11703363,4/15/2018,5218,3712,6,7,0,0,0,2,6,0,0,0
11703365,4/15/2018,3741,3619,6,6,0,0,0,4,4,0,0,0
11703367,4/15/2018,28718,203816,7,6,7,0,0,6,7,6,0,0
11703368,4/15/2018,3679,57529,6,1,6,0,0,3,6,3,0,0
11703369,4/15/2018,3882,4001,6,6,0,0,0,3,1,0,0,0
11703370,4/15/2018,3503,5225,6,6,0,0,0,2,4,0,0,0
11703371,4/15/2018,4072,5218,3,7,7,0,0,6,6,6,0,0
11703373,4/15/2018,28718,3679,6,6,0,0,0,4,2,0,0,0
11703374,4/15/2018,3882,3503,7,6,0,0,0,6,4,0,0,0
11703375,4/15/2018,3741,4072,3,6,6,0,0,6,3,4,0,0
11703376,4/15/2018,28718,3882,7,6,0,0,0,6,4,0,0,0
11703377,4/15/2018,3741,28718,6,6,0,0,0,3,4,0,0,0
11703580,4/15/2018,28095,378338,6,6,0,0,0,3,1,0,0,0
11703582,4/15/2018,4247,3854,6,3,6,0,0,3,6,3,0,0
11703585,4/15/2018,4905,64525,7,6,0,0,0,6,2,0,0,0
11703587,4/15/2018,52833,206683,6,6,0,0,0,2,1,0,0,0
11703589,4/15/2018,182463,3849,6,6,0,0,0,3,0,0,0,0
11703590,4/15/2018,76082,54171,6,7,0,0,0,4,6,0,0,0
11703591,4/15/2018,50454,206798,1,6,6,0,0,6,4,4,0,0
11703592,4/15/2018,4802,369129,3,7,6,0,0,6,6,4,0,0
11703593,4/15/2018,4484,77973,6,6,0,0,0,3,1,0,0,0
11703594,4/15/2018,3965,230361,6,6,0,0,0,2,1,0,0,0
11703595,4/15/2018,3806,28095,4,6,6,0,0,6,4,1,0,0
11703596,4/15/2018,4247,4629,6,3,6,0,0,2,6,2,0,0
11703597,4/15/2018,196997,49944,7,6,0,0,0,5,4,0,0,0
11703598,4/15/2018,28298,4905,6,7,0,0,0,0,5,0,0,0
11703600,4/15/2018,182463,76082,6,6,0,0,0,4,0,0,0,0
11703601,4/15/2018,50454,4802,6,6,0,0,0,4,3,0,0,0
11703602,4/15/2018,4484,3965,6,6,0,0,0,4,3,0,0,0
11703603,4/15/2018,3806,4247,6,6,0,0,0,2,4,0,0,0
11703604,4/15/2018,28298,196997,3,6,6,0,0,6,3,1,0,0
11703605,4/15/2018,182463,52833,6,6,0,0,0,2,3,0,0,0
11703606,4/15/2018,50454,4484,7,6,0,0,0,5,1,0,0,0
11703607,4/15/2018,3806,28298,6,7,0,0,0,3,6,0,0,0
11703609,4/15/2018,3806,50454,6,6,0,0,0,0,4,0,0,0
11703764,4/15/2018,4122,58363,6,6,0,0,0,3,0,0,0,0
11703768,4/15/2018,81997,216298,6,6,0,0,0,1,1,0,0,0
11703771,4/15/2018,7681,4919,6,6,6,0,0,1,7,3,0,0
11703776,4/15/2018,27683,87188,6,6,0,0,0,3,3,0,0,0
11703780,4/15/2018,6491,4122,6,7,0,0,0,1,6,0,0,0
11703781,4/15/2018,681018,205032,4,6,6,0,0,6,2,4,0,0
11703782,4/15/2018,81997,172172,7,6,0,0,0,6,3,0,0,0
11703783,4/15/2018,7681,51222,6,6,0,0,0,4,4,0,0,0
11703786,4/15/2018,27683,53289,7,6,6,0,0,6,7,4,0,0
11703788,4/15/2018,681018,6491,7,6,6,0,0,5,7,1,0,0
11703789,4/15/2018,7681,81997,6,6,0,0,0,3,4,0,0,0
11703791,4/15/2018,54130,27683,6,7,0,0,0,4,5,0,0,0
11703792,4/15/2018,681018,7681,3,7,6,0,0,6,5,3,0,0
11703794,4/15/2018,681018,54130,0,7,6,0,0,6,6,3,0,0
11703852,4/15/2018,439496,259687,3,6,7,0,0,6,4,6,0,0
11703859,4/15/2018,69187,4225,6,6,0,0,0,2,3,0,0,0
11703860,4/15/2018,51653,191170,6,6,6,0,0,7,4,1,0,0
11703861,4/15/2018,4053,3534,6,6,0,0,0,1,3,0,0,0
11703862,4/15/2018,49875,4633,6,1,6,0,0,3,6,4,0,0
11703863,4/15/2018,3588,96338,3,6,6,0,0,6,1,4,0,0
11703864,4/15/2018,56114,3775,3,6,6,0,0,6,3,2,0,0
11703865,4/15/2018,3801,27338,6,6,0,0,0,3,4,0,0,0
11703866,4/15/2018,74716,3589,6,5,6,0,0,4,7,2,0,0
11703867,4/15/2018,217470,3790,6,4,7,0,0,4,6,6,0,0
11703868,4/15/2018,205461,75587,6,6,0,0,0,3,4,0,0,0
11703869,4/15/2018,224389,3910,7,7,0,0,0,6,5,0,0,0
11703870,4/15/2018,206794,51216,1,7,6,0,0,6,5,2,0,0
11703871,4/15/2018,4171,216423,6,6,0,0,0,3,2,0,0,0
11703872,4/15/2018,253894,52598,6,3,6,0,0,2,6,3,0,0
11703873,4/15/2018,253923,4238,7,6,0,0,0,5,1,0,0,0
11703874,4/15/2018,3915,3585,6,6,0,0,0,3,3,0,0,0
11703875,4/15/2018,51653,69187,6,6,0,0,0,4,4,0,0,0
11703876,4/15/2018,4053,49875,4,6,6,0,0,6,1,4,0,0
11703877,4/15/2018,56114,3588,6,6,0,0,0,3,4,0,0,0
11703878,4/15/2018,3801,74716,2,6,6,0,0,6,4,4,0,0
11703879,4/15/2018,205461,217470,4,7,6,0,0,6,6,2,0,0
11703880,4/15/2018,206794,224389,6,2,6,0,0,4,6,3,0,0
11703881,4/15/2018,253894,4171,6,7,6,0,0,7,6,4,0,0
11703882,4/15/2018,253923,3915,6,6,0,0,0,4,1,0,0,0
11703883,4/15/2018,4053,51653,7,7,0,0,0,5,6,0,0,0
11703884,4/15/2018,3801,56114,7,6,0,0,0,5,2,0,0,0
11703885,4/15/2018,205461,206794,7,6,0,0,0,6,4,0,0,0
11703886,4/15/2018,253923,253894,7,6,0,0,0,5,2,0,0,0
11703887,4/15/2018,4053,3801,3,6,6,0,0,6,0,3,0,0
11703888,4/15/2018,253923,205461,6,5,6,0,0,4,7,4,0,0
11703889,4/15/2018,253923,4053,6,6,0,0,0,1,3,0,0,0
11704025,4/15/2018,28085,51704,6,6,0,0,0,1,2,0,0,0
11704027,4/15/2018,4655,49899,6,6,0,0,0,4,2,0,0,0
11704029,4/15/2018,45660,137335,6,7,0,0,0,3,5,0,0,0
11704030,4/15/2018,115535,205445,6,6,0,0,0,3,1,0,0,0
11704031,4/15/2018,209257,4787,6,6,6,0,0,2,7,3,0,0
11704032,4/15/2018,66275,224122,6,6,0,0,0,1,2,0,0,0
11704033,4/15/2018,3862,55326,6,6,0,0,0,1,0,0,0,0
11704035,4/15/2018,64348,89740,6,3,6,0,0,2,6,2,0,0
11704036,4/15/2018,3631,65765,6,6,0,0,0,2,1,0,0,0
11704039,4/15/2018,28085,94414,6,6,0,0,0,4,1,0,0,0
11704040,4/15/2018,4142,4655,6,4,6,0,0,1,6,2,0,0
11704041,4/15/2018,70784,45660,6,7,0,0,0,2,5,0,0,0
11704042,4/15/2018,209257,115535,6,6,6,0,0,2,7,2,0,0
11704043,4/15/2018,3862,66275,6,6,0,0,0,1,4,0,0,0
11704044,4/15/2018,64348,54883,6,6,6,0,0,3,7,4,0,0
11704045,4/15/2018,3799,3631,6,7,0,0,0,3,6,0,0,0
11704046,4/15/2018,64318,28085,6,6,0,0,0,4,1,0,0,0
11704047,4/15/2018,70784,4142,6,3,7,0,0,3,6,5,0,0
11704048,4/15/2018,3862,209257,6,7,0,0,0,3,5,0,0,0
11704049,4/15/2018,3799,64348,6,6,0,0,0,1,2,0,0,0
11704050,4/15/2018,70784,64318,4,7,7,0,0,6,6,6,0,0
11704051,4/15/2018,3862,3799,2,6,7,0,0,6,4,5,0,0
11704052,4/15/2018,3862,70784,6,6,0,0,0,4,1,0,0,0
11704095,4/15/2018,125079,203822,5,6,7,0,0,7,3,6,0,0
11704097,4/15/2018,51742,51751,7,7,0,0,0,5,5,0,0,0
11704098,4/15/2018,79623,86294,6,4,6,0,0,4,6,2,0,0
11704100,4/15/2018,51487,216411,7,6,0,0,0,6,1,0,0,0
11704101,4/15/2018,34201,65638,6,6,0,0,0,3,4,0,0,0
11704102,4/15/2018,4997,4125,4,6,7,0,0,6,4,5,0,0
11704104,4/15/2018,54638,4462,7,6,0,0,0,5,3,0,0,0
11704105,4/15/2018,4309,4717,6,3,6,0,0,1,6,4,0,0
11704108,4/15/2018,4465,125079,5,7,6,0,0,7,6,1,0,0
11704109,4/15/2018,51742,4136,7,4,6,0,0,6,6,1,0,0
11704111,4/15/2018,51487,34201,3,7,6,0,0,6,6,4,0,0
11704112,4/15/2018,154139,4997,4,6,6,0,0,6,2,4,0,0
11704113,4/15/2018,54638,4309,3,6,6,0,0,6,2,3,0,0
11704115,4/15/2018,4465,51742,7,6,0,0,0,6,2,0,0,0
11704116,4/15/2018,79623,51487,4,6,6,0,0,6,2,4,0,0
11704117,4/15/2018,54638,154139,6,1,6,0,0,4,6,0,0,0
11704119,4/15/2018,79623,54638,6,6,0,0,0,2,2,0,0,0
11704120,4/15/2018,79623,4465,6,7,0,0,0,0,6,0,0,0
11703960,4/15/2018,67499,3755,6,6,0,0,0,0,0,0,0,0
11703961,4/15/2018,45625,7479,6,6,0,0,0,2,4,0,0,0
11703964,4/15/2018,28094,70622,6,6,0,0,0,1,2,0,0,0
11703969,4/15/2018,79558,58915,6,4,6,0,0,4,6,1,0,0
11703971,4/15/2018,3490,66480,7,6,0,0,0,5,3,0,0,0
11703972,4/15/2018,49954,50822,7,7,0,0,0,6,6,0,0,0
11703973,4/15/2018,256513,3946,6,6,0,0,0,1,2,0,0,0
11703974,4/15/2018,206792,52870,6,6,0,0,0,1,3,0,0,0
11703975,4/15/2018,240231,45625,6,7,0,0,0,4,6,0,0,0
11703976,4/15/2018,173321,207034,6,7,0,0,0,3,6,0,0,0
11703977,4/15/2018,3745,55210,6,6,0,0,0,1,3,0,0,0
11703978,4/15/2018,53238,54064,7,6,0,0,0,5,3,0,0,0
11703979,4/15/2018,79558,206792,6,6,0,0,0,3,4,0,0,0
11703980,4/15/2018,3745,51639,6,6,0,0,0,0,4,0,0,0
11703982,4/15/2018,4622,67499,7,6,0,0,0,6,3,0,0,0
11703983,4/15/2018,3745,240231,7,6,0,0,0,6,1,0,0,0
11703984,4/15/2018,42658,28094,6,6,7,0,0,3,7,5,0,0
11703985,4/15/2018,3490,79558,6,6,0,0,0,4,2,0,0,0
11703986,4/15/2018,42681,51701,6,6,0,0,0,2,2,0,0,0
11703987,4/15/2018,3745,3490,2,7,6,0,0,6,6,4,0,0
11703988,4/15/2018,206792,49954,6,6,0,0,0,2,4,0,0,0
11703989,4/15/2018,173321,53238,6,7,0,0,0,4,5,0,0,0
11703990,4/15/2018,3745,4622,4,6,6,0,0,6,4,3,0,0
11703991,4/15/2018,42681,42658,6,6,0,0,0,2,1,0,0,0
11700313,4/16/2018,3478,224142,6,6,0,0,0,0,1,0,0,0
11700314,4/16/2018,206796,3608,6,6,0,0,0,4,3,0,0,0
11700315,4/16/2018,3691,3474,4,6,6,0,0,6,2,1,0,0
11700316,4/16/2018,3832,83953,3,6,6,0,0,6,2,3,0,0
11700317,4/16/2018,206806,34037,6,6,0,0,0,3,3,0,0,0
11700318,4/16/2018,606930,3671,6,7,0,0,0,4,6,0,0,0
11700319,4/16/2018,52341,3866,6,6,0,0,0,2,3,0,0,0
11700320,4/16/2018,207037,3488,7,6,0,0,0,6,4,0,0,0
11700321,4/16/2018,3620,3476,7,6,0,0,0,5,4,0,0,0
11700322,4/16/2018,53840,3868,7,2,7,0,0,6,6,5,0,0
11700323,4/16/2018,94283,83218,6,6,0,0,0,3,4,0,0,0
11710728,4/17/2018,52294,3620,4,6,6,0,0,6,3,2,0,0
11710729,4/17/2018,3469,207037,3,6,6,0,0,6,2,4,0,0
11710730,4/17/2018,4515,53840,5,7,7,0,0,7,5,5,0,0
11710731,4/17/2018,4372,94283,7,7,0,0,0,6,5,0,0,0
11710732,4/17/2018,3486,49953,2,6,7,0,0,6,1,6,0,0
11710733,4/17/2018,235621,4417,0,6,6,0,0,6,2,3,0,0
11710734,4/17/2018,3570,55282,6,7,0,0,0,4,5,0,0,0
11710735,4/17/2018,3464,3701,6,4,6,0,0,3,6,2,0,0
11710736,4/17/2018,3927,3654,6,6,0,0,0,3,2,0,0,0
11710737,4/17/2018,3468,3475,6,7,0,0,0,4,6,0,0,0
11710738,4/17/2018,3959,4560,6,6,0,0,0,2,2,0,0,0
11710739,4/17/2018,3481,3499,5,7,6,0,0,7,6,4,0,0
11710740,4/17/2018,3867,51297,6,5,6,0,0,3,7,2,0,0
11710741,4/17/2018,207438,4073,6,6,0,0,0,3,2,0,0,0
11710742,4/17/2018,3587,3564,5,7,6,0,0,7,6,1,0,0
11729064,4/18/2018,4205,606930,6,6,0,0,0,1,3,0,0,0
11729065,4/18/2018,3871,3587,6,7,0,0,0,3,6,0,0,0
11729066,4/18/2018,3478,52341,7,7,0,0,0,6,5,0,0,0
11729067,4/18/2018,3468,235621,6,6,0,0,0,2,1,0,0,0
11729068,4/18/2018,206796,3481,6,7,0,0,0,3,6,0,0,0
11729069,4/18/2018,207438,3570,6,6,0,0,0,4,2,0,0,0
11729070,4/18/2018,3832,3927,7,6,0,0,0,6,2,0,0,0
11729071,4/18/2018,3959,206806,6,6,0,0,0,4,2,0,0,0
11729072,4/18/2018,54351,3464,6,6,0,0,0,2,2,0,0,0
11729073,4/18/2018,3691,53374,7,6,0,0,0,5,2,0,0,0
11729074,4/18/2018,3867,206781,4,6,7,0,0,6,3,5,0,0
11750465,4/19/2018,4205,54351,6,6,0,0,0,3,2,0,0,0
11750467,4/19/2018,52294,207438,6,4,6,0,0,4,6,4,0,0
11750468,4/19/2018,3469,3959,4,6,6,0,0,6,3,4,0,0
11750469,4/19/2018,4515,3478,6,6,6,0,0,7,2,3,0,0
11750470,4/19/2018,4372,206796,6,7,0,0,0,4,5,0,0,0
11750471,4/19/2018,3468,3486,6,7,0,0,0,2,5,0,0,0
11750472,4/19/2018,3691,3867,6,2,6,0,0,0,6,3,0,0
11750458,4/20/2018,4205,4515,6,6,0,0,0,0,2,0,0,0
11750459,4/20/2018,3691,3871,6,6,6,0,0,4,7,3,0,0
11750460,4/20/2018,52294,3468,4,6,7,0,0,6,2,5,0,0
11750461,4/20/2018,3469,4372,6,7,0,0,0,4,6,0,0,0
11762475,4/21/2018,3713,4537,7,6,0,0,0,5,4,0,0,0
11762477,4/21/2018,55282,5069,6,6,0,0,0,3,3,0,0,0
11762478,4/21/2018,212029,4690,6,6,0,0,0,4,2,0,0,0
11762480,4/21/2018,3507,3597,6,6,0,0,0,3,4,0,0,0
11762482,4/21/2018,4348,52848,7,6,0,0,0,6,2,0,0,0
11762485,4/21/2018,34191,3880,2,6,6,0,0,6,4,2,0,0
11762489,4/21/2018,93116,3775,6,6,0,0,0,2,4,0,0,0
11762491,4/21/2018,27182,176778,7,6,0,0,0,5,1,0,0,0
11762492,4/21/2018,3758,3862,6,6,7,0,0,7,2,5,0,0
11762494,4/21/2018,3876,3619,6,6,7,0,0,7,1,6,0,0
11757668,4/21/2018,4205,3469,6,6,0,0,0,4,1,0,0,0
11757669,4/21/2018,3691,52294,3,6,6,0,0,6,3,4,0,0
11762463,4/21/2018,73237,3961,6,6,0,0,0,2,4,0,0,0
11762465,4/21/2018,3927,83696,7,6,0,0,0,5,1,0,0,0
11762467,4/21/2018,52886,45583,6,6,0,0,0,3,4,0,0,0
11762469,4/21/2018,66480,3772,6,6,0,0,0,3,2,0,0,0
11762471,4/21/2018,54846,3460,6,6,0,0,0,3,3,0,0,0
11762472,4/21/2018,3623,3711,1,6,6,0,0,6,4,4,0,0
11762473,4/21/2018,3915,51433,6,6,0,0,0,1,4,0,0,0
11762474,4/21/2018,7479,65365,6,6,0,0,0,1,1,0,0,0
11762483,4/22/2018,3713,3569,0,7,6,0,0,6,6,1,0,0
11762484,4/22/2018,55282,3876,6,3,6,0,0,4,6,2,0,0
11762486,4/22/2018,212029,3758,7,6,0,0,0,6,4,0,0,0
11762487,4/22/2018,3507,27182,6,6,0,0,0,4,2,0,0,0
11762488,4/22/2018,93116,4348,6,6,0,0,0,4,3,0,0,0
11762490,4/22/2018,34191,3688,4,6,6,0,0,6,4,2,0,0
11787017,4/22/2018,84505,218160,6,6,0,0,0,2,1,0,0,0
11787022,4/22/2018,72527,70690,6,6,0,0,0,1,3,0,0,0
11787027,4/22/2018,84505,49979,3,6,7,0,0,6,1,6,0,0
11787032,4/22/2018,4750,72527,6,7,6,0,0,7,6,2,0,0
11787036,4/22/2018,84505,95524,4,6,6,0,0,6,3,3,0,0
11787038,4/22/2018,3699,59389,6,6,0,0,0,4,4,0,0,0
11787042,4/22/2018,84505,3699,6,0,6,0,0,1,6,4,0,0
11787044,4/22/2018,4750,84505,7,6,0,0,0,5,1,0,0,0
11787258,4/22/2018,93116,4021,7,6,0,0,0,6,3,0,0,0
11787259,4/22/2018,54171,95161,6,6,0,0,0,4,4,0,0,0
11787260,4/22/2018,3644,173321,6,7,0,0,0,2,6,0,0,0
11787261,4/22/2018,52848,3761,6,6,0,0,0,1,1,0,0,0
11787263,4/22/2018,206792,51289,6,5,6,0,0,4,7,1,0,0
11787264,4/22/2018,3946,55210,6,6,0,0,0,2,2,0,0,0
11787265,4/22/2018,3855,65365,6,4,6,0,0,3,6,2,0,0
11787266,4/22/2018,3623,378338,6,7,0,0,0,3,6,0,0,0
11787268,4/22/2018,3758,3943,6,7,0,0,0,4,6,0,0,0
11787269,4/22/2018,4690,54846,7,6,0,0,0,5,3,0,0,0
11787270,4/22/2018,3734,51433,6,7,0,0,0,2,5,0,0,0
11787271,4/22/2018,95506,27335,4,7,6,0,0,6,6,3,0,0
11787272,4/22/2018,224134,3482,6,6,0,0,0,4,3,0,0,0
11787273,4/22/2018,93116,52873,6,4,6,0,0,1,6,3,0,0
11787274,4/22/2018,3644,54171,3,7,6,0,0,6,6,3,0,0
11787275,4/22/2018,3466,52848,6,3,6,0,0,4,6,3,0,0
11787276,4/22/2018,206792,3946,4,6,7,0,0,6,3,6,0,0
11787277,4/22/2018,3855,3623,6,6,0,0,0,2,2,0,0,0
11787278,4/22/2018,49930,3758,6,7,0,0,0,4,5,0,0,0
11787279,4/22/2018,3734,4690,6,6,0,0,0,4,3,0,0,0
11787280,4/22/2018,224134,95506,7,6,0,0,0,5,4,0,0,0
11787282,4/22/2018,3644,93116,7,6,0,0,0,5,2,0,0,0
11787284,4/22/2018,206792,3466,6,6,0,0,0,1,2,0,0,0
11787289,4/22/2018,3734,224134,6,6,0,0,0,1,2,0,0,0
11787292,4/22/2018,206792,3644,6,6,0,0,0,1,4,0,0,0
11787295,4/22/2018,3734,49930,5,7,6,0,0,7,5,3,0,0
11787448,4/22/2018,3862,53058,6,6,0,0,0,1,1,0,0,0
11787450,4/22/2018,3518,3646,6,6,0,0,0,2,4,0,0,0
11787451,4/22/2018,3839,224562,7,6,0,0,0,6,3,0,0,0
11787452,4/22/2018,137424,3860,6,6,6,0,0,7,4,3,0,0
11787453,4/22/2018,412343,365483,6,7,0,0,0,4,6,0,0,0
11787455,4/22/2018,70402,846214,6,6,0,0,0,2,3,0,0,0
11787456,4/22/2018,50454,50450,6,6,0,0,0,4,3,0,0,0
11787459,4/22/2018,191170,114367,6,6,7,0,0,0,7,6,0,0
11787463,4/22/2018,4055,3849,7,6,0,0,0,6,2,0,0,0
11787464,4/22/2018,196997,3862,6,7,0,0,0,4,6,0,0,0
11787465,4/22/2018,3839,3518,6,6,7,0,0,7,1,5,0,0
11787466,4/22/2018,137424,412343,6,6,0,0,0,3,1,0,0,0
11787467,4/22/2018,70402,4247,4,6,7,0,0,6,2,6,0,0
11787468,4/22/2018,50454,54784,6,6,0,0,0,3,2,0,0,0
11787471,4/22/2018,4055,137335,7,6,0,0,0,6,0,0,0,0
11787472,4/22/2018,196997,3839,6,6,0,0,0,3,3,0,0,0
11787473,4/22/2018,70402,137424,6,6,0,0,0,2,4,0,0,0
11787474,4/22/2018,50454,4106,2,6,6,0,0,6,1,2,0,0
11787475,4/22/2018,4055,3950,7,6,0,0,0,5,3,0,0,0
11787476,4/22/2018,70402,196997,7,6,0,0,0,5,4,0,0,0
11787477,4/22/2018,50454,4055,4,6,6,0,0,6,4,1,0,0
11787478,4/22/2018,70402,50454,6,6,0,0,0,4,0,0,0,0
11787479,4/22/2018,53937,257014,6,6,6,0,0,3,7,3,0,0
11787487,4/22/2018,54784,200392,6,6,0,0,0,3,3,0,0,0
11787525,4/22/2018,365483,158788,6,6,0,0,0,3,3,0,0,0
11787527,4/22/2018,137335,53937,6,6,0,0,0,4,3,0,0,0
11787529,4/22/2018,54784,4551,6,3,6,0,0,4,6,2,0,0
11787535,4/22/2018,3558,4352,6,7,0,0,0,2,6,0,0,0
11787537,4/22/2018,217514,259559,6,6,0,0,0,4,4,0,0,0
11787538,4/22/2018,60156,56797,6,6,0,0,0,2,4,0,0,0
11787549,4/22/2018,675570,54550,6,7,0,0,0,1,6,0,0,0
11787557,4/22/2018,115538,49884,6,7,0,0,0,3,6,0,0,0
11787563,4/22/2018,3558,4129,7,6,0,0,0,6,4,0,0,0
11787565,4/22/2018,60156,217514,6,6,6,0,0,7,3,1,0,0
11787569,4/22/2018,402320,4327,6,6,0,0,0,2,4,0,0,0
11787570,4/22/2018,675570,49984,7,6,0,0,0,6,1,0,0,0
11787572,4/22/2018,54902,115538,6,6,0,0,0,4,1,0,0,0
11787574,4/22/2018,3558,60156,6,6,0,0,0,2,4,0,0,0
11787575,4/22/2018,402320,28719,6,4,6,0,0,2,6,2,0,0
11787576,4/22/2018,64675,675570,6,6,0,0,0,4,2,0,0,0
11787577,4/22/2018,3617,54902,6,3,6,0,0,2,6,2,0,0
11787578,4/22/2018,3558,402320,6,6,0,0,0,0,1,0,0,0
11787579,4/22/2018,64675,3617,6,3,6,0,0,3,6,3,0,0
11787580,4/22/2018,3558,64675,6,6,0,0,0,0,1,0,0,0
11787641,4/22/2018,3910,3853,3,6,6,0,0,6,2,4,0,0
11787642,4/22/2018,196974,142094,4,7,7,0,0,6,6,5,0,0
11787643,4/22/2018,4508,3533,3,7,6,0,0,6,6,3,0,0
11787644,4/22/2018,69187,151401,3,6,6,0,0,6,3,2,0,0
11787645,4/22/2018,69220,81226,6,3,6,0,0,3,6,2,0,0
11787646,4/22/2018,3790,56114,6,6,0,0,0,2,4,0,0,0
11787647,4/22/2018,3586,806774,6,6,0,0,0,4,1,0,0,0
11787648,4/22/2018,56303,96338,6,6,0,0,0,2,4,0,0,0
11787650,4/22/2018,206329,9705,6,6,0,0,0,4,3,0,0,0
11787651,4/22/2018,3696,4221,6,7,0,0,0,4,6,0,0,0
11787652,4/22/2018,28097,3725,2,7,6,0,0,6,5,0,0,0
11762461,4/22/2018,4205,3691,6,6,0,0,0,3,2,0,0,0
11762464,4/22/2018,3623,3927,6,6,0,0,0,4,2,0,0,0
11762466,4/22/2018,52886,54846,6,7,0,0,0,4,5,0,0,0
11762468,4/22/2018,73237,3915,2,7,6,0,0,6,5,3,0,0
11762470,4/22/2018,66480,7479,6,6,0,0,0,4,4,0,0,0
11786805,4/22/2018,203235,847361,6,6,0,0,0,3,3,0,0,0
11786812,4/22/2018,4166,6858,7,6,0,0,0,6,1,0,0,0
11786816,4/22/2018,124948,858870,6,6,0,0,0,2,2,0,0,0
11786823,4/22/2018,795528,27419,7,6,0,0,0,6,4,0,0,0
11786824,4/22/2018,124948,751633,6,6,0,0,0,1,1,0,0,0
11786825,4/22/2018,10019,203235,6,6,0,0,0,3,1,0,0,0
11786826,4/22/2018,4096,67547,6,6,0,0,0,4,3,0,0,0
11786828,4/22/2018,124948,795528,6,6,0,0,0,3,2,0,0,0
11786829,4/22/2018,10019,4096,7,6,0,0,0,6,2,0,0,0
11786830,4/22/2018,124948,74813,6,6,0,0,0,2,2,0,0,0
11786831,4/22/2018,124948,10019,6,6,0,0,0,3,4,0,0,0
11786939,4/22/2018,4341,4802,3,6,7,0,0,6,3,6,0,0
11786944,4/22/2018,76082,4629,6,3,6,0,0,1,6,3,0,0
11786950,4/22/2018,4484,3965,6,6,0,0,0,4,2,0,0,0
11786951,4/22/2018,4572,167878,7,6,0,0,0,5,3,0,0,0
11786952,4/22/2018,3745,52833,6,6,0,0,0,3,4,0,0,0
11786954,4/22/2018,4341,6263,6,7,0,0,0,3,6,0,0,0
11786955,4/22/2018,230361,3631,6,6,6,0,0,2,7,4,0,0
11786957,4/22/2018,28095,206798,4,6,7,0,0,6,3,5,0,0
11786958,4/22/2018,49944,369129,7,5,7,0,0,5,7,6,0,0
11786959,4/22/2018,28298,4484,7,6,0,0,0,6,1,0,0,0
11786960,4/22/2018,3745,4572,6,4,6,0,0,4,6,4,0,0
11786961,4/22/2018,4905,4341,6,6,0,0,0,3,4,0,0,0
11786962,4/22/2018,76082,230361,6,7,0,0,0,4,5,0,0,0
11786963,4/22/2018,28095,49944,6,4,6,0,0,2,6,0,0,0
11786964,4/22/2018,28298,3745,4,6,6,0,0,6,3,2,0,0
11786965,4/22/2018,76082,4905,6,7,0,0,0,4,5,0,0,0
11786966,4/22/2018,28298,28095,7,6,0,0,0,5,3,0,0,0
11786967,4/22/2018,28298,76082,6,3,6,0,0,2,6,3,0,0
11787111,4/22/2018,125000,65230,2,6,6,0,0,6,2,2,0,0
11787112,4/22/2018,71162,216450,4,7,6,0,0,6,5,4,0,0
11787117,4/22/2018,5016,74814,7,6,0,0,0,6,2,0,0,0
11787118,4/22/2018,93368,3635,4,6,6,0,0,6,1,4,0,0
11787119,4/22/2018,44785,203204,6,7,0,0,0,2,6,0,0,0
11787121,4/22/2018,93396,65515,6,3,6,0,0,1,6,4,0,0
11787125,4/22/2018,71162,125000,6,6,0,0,0,2,0,0,0,0
11787128,4/22/2018,93368,5016,6,7,0,0,0,4,5,0,0,0
11787133,4/22/2018,67428,93368,6,6,0,0,0,1,2,0,0,0
11787134,4/22/2018,162815,44785,6,7,0,0,0,2,5,0,0,0
11787135,4/22/2018,3596,71162,6,6,0,0,0,3,2,0,0,0
11787136,4/22/2018,162815,67428,6,6,0,0,0,4,3,0,0,0
11787137,4/22/2018,3596,162815,7,6,0,0,0,6,1,0,0,0
11787191,4/22/2018,55326,115535,6,6,6,0,0,7,4,2,0,0
11787199,4/22/2018,49899,205445,6,3,6,0,0,4,6,3,0,0
11787201,4/22/2018,4722,3673,7,6,0,0,0,5,3,0,0,0
11787207,4/22/2018,45660,87182,7,6,0,0,0,6,3,0,0,0
11787209,4/22/2018,28085,67284,6,3,6,0,0,4,6,1,0,0
11787211,4/22/2018,4787,90634,6,6,0,0,0,0,3,0,0,0
11787213,4/22/2018,4655,54883,6,6,6,0,0,7,2,3,0,0
11787215,4/22/2018,66275,55326,5,6,6,0,0,7,1,3,0,0
11787216,4/22/2018,4142,224122,6,6,0,0,0,4,3,0,0,0
11787217,4/22/2018,49899,125233,7,6,0,0,0,5,1,0,0,0
11787218,4/22/2018,209257,4722,6,6,0,0,0,4,1,0,0,0
